736,135869,0.036,5.511
864,115740,0.036,5.560
1008,99206,0.040,5.021
1200,83333,0.036,5.611
1408,71022,0.040,4.982
1648,60679,0.055,3.665
1936,51652,0.056,3.594
2288,43706,0.055,3.659
2688,37202,0.054,3.700
3152,31725,0.054,3.719
3712,26939,0.054,3.710
4352,22977,0.055,3.612
5120,19531,0.060,3.310
6016,16622,0.055,3.634
7072,14140,0.056,3.567
8304,12042,0.058,3.475
9760,10245,0.062,3.241
11472,8716,0.066,3.042
13488,7413,0.069,2.911
15840,6313,0.077,2.585
18608,5374,0.088,2.267
21872,4572,0.088,2.265
25696,3891,0.089,2.258
30192,3312,0.088,2.266
35472,2819,0.088,2.265
41680,2399,0.088,2.266
48976,2041,0.088,2.265
57536,1738,0.088,2.267
67600,1479,0.088,2.269
79424,1259,0.088,2.273
93312,1071,0.088,2.265
109632,912,0.088,2.263
128816,776,0.088,2.262
151344,660,0.088,2.265
177824,562,0.088,2.274
208928,478,0.088,2.261
245456,407,0.088,2.269
288400,346,0.088,2.258
