# N M B speedup l1_naiv l1_opt l2_naiv l2_opt l3_naiv l3_opt
3.800000000000000000e+03 1.000000000000000000e+04 2.000000000000000000e+02 1.129999999999999893e+00 4.043000000000000000e+08 6.007000000000000000e+07 4.077000000000000000e+08 4.925000000000000000e+07 2.385000000000000000e+07 2.547000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 2.920000000000000000e+02 1.580000000000000071e+00 2.125000000000000000e+08 2.120000000000000000e+08 2.559000000000000000e+08 2.082000000000000000e+07 1.367000000000000000e+08 1.325000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 1.850000000000000000e+02 9.899999999999999911e-01 2.407000000000000000e+07 2.178000000000000000e+07 1.390000000000000000e+07 1.660000000000000000e+07 1.349000000000000000e+07 1.349000000000000000e+07
7.300000000000000000e+03 1.000000000000000000e+04 2.000000000000000000e+02 1.199999999999999956e+00 7.759000000000000000e+08 9.563000000000000000e+07 7.814000000000000000e+08 9.206000000000000000e+07 4.568000000000000000e+07 4.913000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 2.130000000000000000e+02 2.970000000000000195e+00 2.126000000000000000e+08 3.794000000000000000e+07 2.667000000000000000e+08 2.415000000000000000e+07 1.526000000000000000e+08 1.390000000000000000e+07
1.000000000000000000e+04 2.300000000000000000e+03 2.000000000000000000e+02 1.199999999999999956e+00 2.445000000000000000e+08 2.889000000000000000e+07 2.058000000000000000e+08 2.929000000000000000e+07 1.446000000000000000e+07 1.471000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 2.480000000000000000e+02 1.020000000000000018e+00 2.276000000000000000e+07 2.316000000000000000e+07 1.401000000000000000e+07 1.393000000000000000e+07 1.336000000000000000e+07 1.336000000000000000e+07
7.000000000000000000e+03 1.000000000000000000e+04 2.000000000000000000e+02 1.209999999999999964e+00 7.440000000000000000e+08 8.991000000000000000e+07 7.505000000000000000e+08 8.896000000000000000e+07 4.378000000000000000e+07 4.707000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.430000000000000000e+02 1.260000000000000009e+00 1.065000000000000000e+09 9.706000000000000000e+07 1.068000000000000000e+09 1.388000000000000000e+08 6.277000000000000000e+07 6.506000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 3.920000000000000000e+02 1.060000000000000053e+00 1.065000000000000000e+09 1.046000000000000000e+09 1.068000000000000000e+09 9.735000000000000000e+07 6.272000000000000000e+07 6.606000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.610000000000000000e+02 1.209999999999999964e+00 1.063000000000000000e+09 9.285000000000000000e+07 1.072000000000000000e+09 1.393000000000000000e+08 6.248000000000000000e+07 6.764000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 3.630000000000000000e+02 1.550000000000000044e+00 2.126000000000000000e+08 2.124000000000000000e+08 2.513000000000000000e+08 1.965000000000000000e+07 1.283000000000000000e+08 1.327000000000000000e+07
4.096000000000000000e+03 1.024000000000000000e+03 1.280000000000000000e+02 1.189999999999999947e+00 4.460000000000000000e+07 3.784000000000000000e+06 1.474000000000000000e+07 5.672000000000000000e+06 2.652000000000000000e+06 2.649000000000000000e+06
1.000000000000000000e+04 1.000000000000000000e+04 4.500000000000000000e+02 9.899999999999999911e-01 1.063000000000000000e+09 1.054000000000000000e+09 1.072000000000000000e+09 9.080000000000000000e+07 6.272000000000000000e+07 7.709000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 4.140000000000000000e+02 1.010000000000000009e+00 1.063000000000000000e+09 1.058000000000000000e+09 1.071000000000000000e+09 9.194000000000000000e+07 6.254000000000000000e+07 6.447000000000000000e+07
9.400000000000000000e+03 9.400000000000000000e+03 2.000000000000000000e+02 1.189999999999999947e+00 9.391000000000000000e+08 1.373000000000000000e+08 9.465000000000000000e+08 1.116000000000000000e+08 5.531000000000000000e+07 5.965000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 7.400000000000000000e+01 9.499999999999999556e-01 2.587000000000000000e+07 2.197000000000000000e+07 1.381000000000000000e+07 1.465000000000000000e+07 1.350000000000000000e+07 1.346000000000000000e+07
8.192000000000000000e+03 4.096000000000000000e+03 1.280000000000000000e+02 1.209999999999999964e+00 3.566000000000000000e+08 3.113000000000000000e+07 3.604000000000000000e+08 4.483000000000000000e+07 2.098000000000000000e+07 2.110000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 1.540000000000000000e+02 9.799999999999999822e-01 2.497000000000000000e+07 1.976000000000000000e+07 1.391000000000000000e+07 1.716000000000000000e+07 1.351000000000000000e+07 1.350000000000000000e+07
1.100000000000000000e+03 1.000000000000000000e+04 2.000000000000000000e+02 1.189999999999999947e+00 1.170000000000000000e+08 1.481000000000000000e+07 1.180000000000000000e+08 1.426000000000000000e+07 6.938000000000000000e+06 7.459000000000000000e+06
1.000000000000000000e+05 2.000000000000000000e+02 7.500000000000000000e+01 9.300000000000000488e-01 2.535000000000000000e+07 2.165000000000000000e+07 1.372000000000000000e+07 1.440000000000000000e+07 1.348000000000000000e+07 1.347000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 2.490000000000000000e+02 1.280000000000000027e+00 2.126000000000000000e+08 9.323000000000000000e+07 2.218000000000000000e+08 2.187000000000000000e+07 3.643000000000000000e+07 1.323000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 3.930000000000000000e+02 1.060000000000000053e+00 1.065000000000000000e+09 1.049000000000000000e+09 1.068000000000000000e+09 9.721000000000000000e+07 6.271000000000000000e+07 6.605000000000000000e+07
1.000000000000000000e+04 9.300000000000000000e+03 2.000000000000000000e+02 1.250000000000000000e+00 9.908000000000000000e+08 1.464000000000000000e+08 9.930000000000000000e+08 1.209000000000000000e+08 5.836000000000000000e+07 6.202000000000000000e+07
2.300000000000000000e+03 1.000000000000000000e+04 2.000000000000000000e+02 1.199999999999999956e+00 2.445000000000000000e+08 3.363000000000000000e+07 2.462000000000000000e+08 2.857000000000000000e+07 1.439000000000000000e+07 1.528000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 4.210000000000000000e+02 1.000000000000000000e+00 2.626000000000000000e+07 2.455000000000000000e+07 1.369000000000000000e+07 1.389000000000000000e+07 1.351000000000000000e+07 1.351000000000000000e+07
1.638400000000000000e+04 2.048000000000000000e+03 1.280000000000000000e+02 1.199999999999999956e+00 3.565000000000000000e+08 3.024000000000000000e+07 2.191000000000000000e+08 4.515000000000000000e+07 2.110000000000000000e+07 2.113000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 2.410000000000000000e+02 1.000000000000000000e+00 2.485000000000000000e+07 2.361000000000000000e+07 1.383000000000000000e+07 1.386000000000000000e+07 1.350000000000000000e+07 1.350000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 3.990000000000000000e+02 1.000000000000000000e+00 2.269000000000000000e+07 2.290000000000000000e+07 1.394000000000000000e+07 1.395000000000000000e+07 1.350000000000000000e+07 1.350000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.530000000000000000e+02 1.209999999999999964e+00 1.063000000000000000e+09 9.088000000000000000e+07 1.071000000000000000e+09 1.422000000000000000e+08 6.289000000000000000e+07 6.836000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 1.380000000000000000e+02 1.000000000000000000e+00 2.329000000000000000e+07 1.894000000000000000e+07 1.396000000000000000e+07 1.593000000000000000e+07 1.350000000000000000e+07 1.348000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 4.270000000000000000e+02 1.010000000000000009e+00 1.063000000000000000e+09 1.047000000000000000e+09 1.073000000000000000e+09 9.202000000000000000e+07 6.254000000000000000e+07 7.135000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 3.830000000000000000e+02 1.340000000000000080e+00 2.126000000000000000e+08 2.127000000000000000e+08 2.306000000000000000e+08 1.935000000000000000e+07 8.209000000000000000e+07 1.332000000000000000e+07
4.096000000000000000e+03 8.192000000000000000e+03 1.024000000000000000e+03 9.899999999999999911e-01 3.566000000000000000e+08 3.565000000000000000e+08 3.620000000000000000e+08 3.157000000000000000e+07 2.098000000000000000e+07 2.261000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 7.000000000000000000e+00 1.729999999999999982e+00 2.126000000000000000e+08 4.163000000000000000e+07 2.549000000000000000e+08 4.755000000000000000e+07 1.384000000000000000e+08 3.556000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 4.600000000000000000e+01 9.399999999999999467e-01 2.294000000000000000e+07 2.491000000000000000e+07 1.396000000000000000e+07 1.393000000000000000e+07 1.350000000000000000e+07 1.348000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 4.930000000000000000e+02 1.000000000000000000e+00 2.598000000000000000e+07 2.617000000000000000e+07 1.370000000000000000e+07 1.369000000000000000e+07 1.348000000000000000e+07 1.348000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 3.220000000000000000e+02 1.000000000000000000e+00 2.322000000000000000e+07 2.396000000000000000e+07 1.394000000000000000e+07 1.394000000000000000e+07 1.351000000000000000e+07 1.351000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 2.930000000000000000e+02 1.000000000000000000e+00 2.715000000000000000e+07 2.603000000000000000e+07 1.356000000000000000e+07 1.366000000000000000e+07 1.349000000000000000e+07 1.349000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 1.550000000000000000e+02 1.000000000000000000e+00 2.502000000000000000e+07 1.951000000000000000e+07 1.380000000000000000e+07 1.693000000000000000e+07 1.351000000000000000e+07 1.350000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 6.500000000000000000e+01 1.770000000000000018e+00 2.125000000000000000e+08 2.293000000000000000e+07 2.620000000000000000e+08 1.736000000000000000e+07 1.463000000000000000e+08 1.570000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 3.680000000000000000e+02 1.840000000000000080e+00 2.126000000000000000e+08 2.125000000000000000e+08 2.702000000000000000e+08 1.969000000000000000e+07 1.524000000000000000e+08 1.407000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 3.810000000000000000e+02 1.179999999999999938e+00 2.126000000000000000e+08 2.124000000000000000e+08 2.256000000000000000e+08 1.955000000000000000e+07 5.057000000000000000e+07 1.418000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 3.470000000000000000e+02 1.360000000000000098e+00 2.126000000000000000e+08 2.126000000000000000e+08 2.309000000000000000e+08 1.986000000000000000e+07 9.121000000000000000e+07 1.325000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 2.580000000000000000e+02 1.000000000000000000e+00 2.447000000000000000e+07 2.461000000000000000e+07 1.390000000000000000e+07 1.388000000000000000e+07 1.348000000000000000e+07 1.348000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 1.100000000000000000e+01 9.100000000000000311e-01 2.675000000000000000e+07 3.023000000000000000e+07 1.377000000000000000e+07 1.358000000000000000e+07 1.348000000000000000e+07 1.346000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 3.510000000000000000e+02 9.699999999999999734e-01 2.223000000000000000e+07 2.425000000000000000e+07 1.405000000000000000e+07 1.391000000000000000e+07 1.344000000000000000e+07 1.345000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 4.330000000000000000e+02 1.000000000000000000e+00 2.546000000000000000e+07 2.522000000000000000e+07 1.386000000000000000e+07 1.388000000000000000e+07 1.351000000000000000e+07 1.351000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 3.260000000000000000e+02 1.000000000000000000e+00 2.414000000000000000e+07 2.473000000000000000e+07 1.384000000000000000e+07 1.382000000000000000e+07 1.351000000000000000e+07 1.351000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 5.600000000000000000e+01 1.050000000000000044e+00 1.063000000000000000e+09 1.166000000000000000e+08 1.072000000000000000e+09 8.128000000000000000e+07 6.253000000000000000e+07 6.589000000000000000e+07
7.400000000000000000e+03 7.400000000000000000e+03 2.000000000000000000e+02 1.199999999999999956e+00 5.820000000000000000e+08 6.668000000000000000e+07 5.856000000000000000e+08 7.002000000000000000e+07 3.431000000000000000e+07 3.725000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 4.450000000000000000e+02 1.120000000000000107e+00 2.126000000000000000e+08 2.128000000000000000e+08 2.166000000000000000e+08 1.858000000000000000e+07 2.558000000000000000e+07 1.324000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 6.400000000000000000e+01 1.080000000000000071e+00 1.063000000000000000e+09 1.123000000000000000e+08 1.071000000000000000e+09 7.895000000000000000e+07 6.254000000000000000e+07 6.368000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.700000000000000000e+01 1.189999999999999947e+00 1.063000000000000000e+09 1.231000000000000000e+08 1.071000000000000000e+09 1.233000000000000000e+08 6.254000000000000000e+07 6.276000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 3.170000000000000000e+02 1.000000000000000000e+00 2.276000000000000000e+07 2.235000000000000000e+07 1.400000000000000000e+07 1.400000000000000000e+07 1.351000000000000000e+07 1.351000000000000000e+07
1.500000000000000000e+03 1.000000000000000000e+04 2.000000000000000000e+02 1.209999999999999964e+00 1.594000000000000000e+08 1.965000000000000000e+07 1.607000000000000000e+08 1.901000000000000000e+07 9.410000000000000000e+06 1.009000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 4.550000000000000000e+02 1.239999999999999991e+00 2.126000000000000000e+08 2.128000000000000000e+08 2.290000000000000000e+08 1.852000000000000000e+07 5.846000000000000000e+07 1.356000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 4.440000000000000000e+02 1.000000000000000000e+00 2.363000000000000000e+07 2.528000000000000000e+07 1.408000000000000000e+07 1.397000000000000000e+07 1.352000000000000000e+07 1.352000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 1.790000000000000000e+02 9.899999999999999911e-01 2.393000000000000000e+07 2.177000000000000000e+07 1.383000000000000000e+07 1.684000000000000000e+07 1.350000000000000000e+07 1.349000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 4.490000000000000000e+02 1.000000000000000000e+00 2.379000000000000000e+07 2.557000000000000000e+07 1.400000000000000000e+07 1.384000000000000000e+07 1.353000000000000000e+07 1.353000000000000000e+07
5.200000000000000000e+03 5.200000000000000000e+03 2.000000000000000000e+02 1.199999999999999956e+00 2.874000000000000000e+08 4.148000000000000000e+07 2.899000000000000000e+08 3.374000000000000000e+07 1.695000000000000000e+07 1.795000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 2.120000000000000000e+02 9.799999999999999822e-01 2.407000000000000000e+07 2.311000000000000000e+07 1.397000000000000000e+07 1.402000000000000000e+07 1.350000000000000000e+07 1.351000000000000000e+07
1.024000000000000000e+03 1.024000000000000000e+03 1.280000000000000000e+02 1.199999999999999956e+00 1.114000000000000000e+07 9.384000000000000000e+05 6.972000000000000000e+05 1.421000000000000000e+06 3.510000000000000000e+02 1.370000000000000000e+02
2.000000000000000000e+02 1.000000000000000000e+05 1.980000000000000000e+02 2.290000000000000036e+00 2.126000000000000000e+08 2.804000000000000000e+07 2.703000000000000000e+08 2.642000000000000000e+07 1.545000000000000000e+08 1.441000000000000000e+07
2.048000000000000000e+03 4.096000000000000000e+03 5.120000000000000000e+02 1.040000000000000036e+00 8.916000000000000000e+07 8.910000000000000000e+07 9.068000000000000000e+07 6.354000000000000000e+06 5.250000000000000000e+06 5.471000000000000000e+06
1.000000000000000000e+05 2.000000000000000000e+02 1.210000000000000000e+02 9.899999999999999911e-01 2.638000000000000000e+07 1.912000000000000000e+07 1.387000000000000000e+07 1.766000000000000000e+07 1.353000000000000000e+07 1.351000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 7.600000000000000000e+01 2.250000000000000000e+00 2.126000000000000000e+08 2.170000000000000000e+07 2.731000000000000000e+08 1.618000000000000000e+07 1.531000000000000000e+08 1.494000000000000000e+07
2.100000000000000000e+03 2.100000000000000000e+03 2.000000000000000000e+02 1.189999999999999947e+00 4.691000000000000000e+07 7.108000000000000000e+06 2.706000000000000000e+07 5.531000000000000000e+06 2.780000000000000000e+06 3.033000000000000000e+06
8.192000000000000000e+03 8.192000000000000000e+03 1.280000000000000000e+02 1.199999999999999956e+00 7.132000000000000000e+08 6.111000000000000000e+07 7.214000000000000000e+08 9.013000000000000000e+07 4.199000000000000000e+07 4.504000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 3.090000000000000000e+02 2.080000000000000071e+00 2.126000000000000000e+08 2.122000000000000000e+08 2.732000000000000000e+08 2.066000000000000000e+07 1.533000000000000000e+08 1.513000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 1.250000000000000000e+02 9.899999999999999911e-01 2.509000000000000000e+07 1.917000000000000000e+07 1.409000000000000000e+07 1.834000000000000000e+07 1.353000000000000000e+07 1.352000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 1.000000000000000000e+02 2.359999999999999876e+00 2.126000000000000000e+08 1.979000000000000000e+07 2.702000000000000000e+08 1.520000000000000000e+07 1.467000000000000000e+08 1.414000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 3.030000000000000000e+02 2.330000000000000071e+00 2.133000000000000000e+08 2.129000000000000000e+08 2.809000000000000000e+08 2.120000000000000000e+07 1.349000000000000000e+08 1.331000000000000000e+07
1.000000000000000000e+04 3.200000000000000000e+03 2.000000000000000000e+02 1.199999999999999956e+00 3.401000000000000000e+08 5.222000000000000000e+07 2.693000000000000000e+08 3.967000000000000000e+07 2.007000000000000000e+07 2.078000000000000000e+07
1.638400000000000000e+04 8.192000000000000000e+03 1.024000000000000000e+03 1.010000000000000009e+00 1.427000000000000000e+09 1.427000000000000000e+09 1.445000000000000000e+09 1.769000000000000000e+08 8.394000000000000000e+07 9.128000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+02 1.024000000000000000e+03 1.000000000000000000e+00 7.312000000000000000e+05 7.319000000000000000e+05 7.327000000000000000e+05 7.337000000000000000e+05 2.641000000000000000e+05 2.332000000000000000e+05
2.000000000000000000e+02 1.000000000000000000e+05 1.990000000000000000e+02 2.319999999999999840e+00 2.126000000000000000e+08 2.825000000000000000e+07 2.715000000000000000e+08 2.651000000000000000e+07 1.542000000000000000e+08 1.435000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 1.480000000000000000e+02 1.000000000000000000e+00 2.451000000000000000e+07 1.926000000000000000e+07 1.378000000000000000e+07 1.652000000000000000e+07 1.351000000000000000e+07 1.350000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.010000000000000000e+02 1.199999999999999956e+00 1.063000000000000000e+09 1.324000000000000000e+08 1.071000000000000000e+09 1.257000000000000000e+08 6.262000000000000000e+07 6.755000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 5.050000000000000000e+02 1.590000000000000080e+00 2.133000000000000000e+08 2.131000000000000000e+08 2.530000000000000000e+08 1.864000000000000000e+07 1.330000000000000000e+08 1.336000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 4.060000000000000000e+02 1.060000000000000053e+00 1.065000000000000000e+09 1.054000000000000000e+09 1.068000000000000000e+09 9.543000000000000000e+07 6.270000000000000000e+07 6.560000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 4.820000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 8.913000000000000000e+07 6.299000000000000000e+07 8.071000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 4.880000000000000000e+02 1.000000000000000000e+00 2.220000000000000000e+07 2.238000000000000000e+07 1.410000000000000000e+07 1.411000000000000000e+07 1.349000000000000000e+07 1.349000000000000000e+07
8.192000000000000000e+03 8.192000000000000000e+03 5.120000000000000000e+02 1.000000000000000000e+00 7.133000000000000000e+08 7.127000000000000000e+08 7.211000000000000000e+08 5.054000000000000000e+07 4.201000000000000000e+07 4.856000000000000000e+07
6.900000000000000000e+03 6.900000000000000000e+03 2.000000000000000000e+02 1.189999999999999947e+00 5.061000000000000000e+08 6.104000000000000000e+07 4.985000000000000000e+08 6.166000000000000000e+07 2.981000000000000000e+07 3.141000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.024000000000000000e+03 1.010000000000000009e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.070000000000000000e+09 7.634000000000000000e+07 6.261000000000000000e+07 6.528000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 1.900000000000000000e+02 9.899999999999999911e-01 2.183000000000000000e+07 2.062000000000000000e+07 1.405000000000000000e+07 1.581000000000000000e+07 1.347000000000000000e+07 1.346000000000000000e+07
8.800000000000000000e+03 1.000000000000000000e+04 2.000000000000000000e+02 1.209999999999999964e+00 9.353000000000000000e+08 1.155000000000000000e+08 9.427000000000000000e+08 1.105000000000000000e+08 5.505000000000000000e+07 5.910000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 4.090000000000000000e+02 1.590000000000000080e+00 2.133000000000000000e+08 2.128000000000000000e+08 2.560000000000000000e+08 1.956000000000000000e+07 1.401000000000000000e+08 1.332000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 7.000000000000000000e+01 9.499999999999999556e-01 2.336000000000000000e+07 2.176000000000000000e+07 1.396000000000000000e+07 1.448000000000000000e+07 1.350000000000000000e+07 1.349000000000000000e+07
6.553600000000000000e+04 8.192000000000000000e+03 5.120000000000000000e+02 1.000000000000000000e+00 5.706000000000000000e+09 5.698000000000000000e+09 5.832000000000000000e+09 4.102000000000000000e+08 3.358000000000000000e+08 4.000000000000000000e+08
1.000000000000000000e+05 2.000000000000000000e+02 1.930000000000000000e+02 9.799999999999999822e-01 2.442000000000000000e+07 2.343000000000000000e+07 1.383000000000000000e+07 1.549000000000000000e+07 1.346000000000000000e+07 1.345000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 1.200000000000000000e+01 1.850000000000000089e+00 2.126000000000000000e+08 2.974000000000000000e+07 2.632000000000000000e+08 3.367000000000000000e+07 1.485000000000000000e+08 2.542000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 4.310000000000000000e+02 1.000000000000000000e+00 2.277000000000000000e+07 2.302000000000000000e+07 1.399000000000000000e+07 1.399000000000000000e+07 1.351000000000000000e+07 1.351000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 5.000000000000000000e+01 1.739999999999999991e+00 2.126000000000000000e+08 2.436000000000000000e+07 2.677000000000000000e+08 1.719000000000000000e+07 1.497000000000000000e+08 1.587000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 4.720000000000000000e+02 1.000000000000000000e+00 2.439000000000000000e+07 2.411000000000000000e+07 1.383000000000000000e+07 1.384000000000000000e+07 1.348000000000000000e+07 1.348000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 1.950000000000000000e+02 2.319999999999999840e+00 2.126000000000000000e+08 2.566000000000000000e+07 2.715000000000000000e+08 2.654000000000000000e+07 1.541000000000000000e+08 1.435000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 3.860000000000000000e+02 1.000000000000000000e+00 2.601000000000000000e+07 2.603000000000000000e+07 1.376000000000000000e+07 1.375000000000000000e+07 1.349000000000000000e+07 1.349000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.630000000000000000e+02 1.209999999999999964e+00 1.063000000000000000e+09 9.405000000000000000e+07 1.071000000000000000e+09 1.379000000000000000e+08 6.256000000000000000e+07 6.689000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 5.120000000000000000e+02 1.370000000000000107e+00 2.133000000000000000e+08 2.127000000000000000e+08 2.302000000000000000e+08 1.861000000000000000e+07 4.305000000000000000e+07 1.376000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 4.390000000000000000e+02 1.739999999999999991e+00 2.126000000000000000e+08 2.128000000000000000e+08 2.688000000000000000e+08 1.892000000000000000e+07 1.397000000000000000e+08 1.453000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 4.900000000000000000e+01 2.060000000000000053e+00 2.126000000000000000e+08 2.551000000000000000e+07 2.730000000000000000e+08 1.849000000000000000e+07 1.535000000000000000e+08 1.659000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 4.450000000000000000e+02 1.000000000000000000e+00 2.621000000000000000e+07 2.502000000000000000e+07 1.382000000000000000e+07 1.389000000000000000e+07 1.353000000000000000e+07 1.353000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.180000000000000000e+02 1.129999999999999893e+00 1.063000000000000000e+09 9.401000000000000000e+07 1.073000000000000000e+09 7.980000000000000000e+07 6.253000000000000000e+07 6.940000000000000000e+07
1.000000000000000000e+04 3.000000000000000000e+03 2.000000000000000000e+02 1.199999999999999956e+00 3.190000000000000000e+08 4.180000000000000000e+07 3.216000000000000000e+08 3.742000000000000000e+07 1.883000000000000000e+07 1.949000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 8.000000000000000000e+01 2.149999999999999911e+00 2.126000000000000000e+08 2.141000000000000000e+07 2.737000000000000000e+08 1.625000000000000000e+07 1.522000000000000000e+08 1.488000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 2.440000000000000000e+02 1.000000000000000000e+00 2.611000000000000000e+07 2.614000000000000000e+07 1.364000000000000000e+07 1.365000000000000000e+07 1.350000000000000000e+07 1.350000000000000000e+07
5.400000000000000000e+03 5.400000000000000000e+03 2.000000000000000000e+02 1.199999999999999956e+00 3.099000000000000000e+08 3.844000000000000000e+07 3.118000000000000000e+08 3.696000000000000000e+07 1.828000000000000000e+07 1.928000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 1.800000000000000000e+01 1.889999999999999902e+00 2.126000000000000000e+08 2.478000000000000000e+07 2.652000000000000000e+08 2.762000000000000000e+07 1.489000000000000000e+08 2.132000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.430000000000000000e+02 1.120000000000000107e+00 1.063000000000000000e+09 4.411000000000000000e+08 1.071000000000000000e+09 1.111000000000000000e+08 6.254000000000000000e+07 6.566000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 2.640000000000000000e+02 1.239999999999999991e+00 2.126000000000000000e+08 1.378000000000000000e+08 2.215000000000000000e+08 2.166000000000000000e+07 4.470000000000000000e+07 1.406000000000000000e+07
4.400000000000000000e+03 4.400000000000000000e+03 2.000000000000000000e+02 1.199999999999999956e+00 2.058000000000000000e+08 2.851000000000000000e+07 2.083000000000000000e+08 2.438000000000000000e+07 1.214000000000000000e+07 1.342000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.710000000000000000e+02 1.219999999999999973e+00 1.063000000000000000e+09 1.013000000000000000e+08 1.071000000000000000e+09 1.355000000000000000e+08 6.256000000000000000e+07 6.690000000000000000e+07
5.800000000000000000e+03 1.000000000000000000e+04 2.000000000000000000e+02 1.189999999999999947e+00 6.175000000000000000e+08 8.778000000000000000e+07 6.210000000000000000e+08 7.420000000000000000e+07 3.635000000000000000e+07 3.738000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 4.700000000000000000e+02 1.340000000000000080e+00 2.126000000000000000e+08 2.127000000000000000e+08 2.394000000000000000e+08 1.851000000000000000e+07 7.856000000000000000e+07 1.631000000000000000e+07
1.000000000000000000e+03 1.000000000000000000e+03 1.280000000000000000e+02 1.209999999999999964e+00 1.064000000000000000e+07 9.252000000000000000e+05 6.803000000000000000e+05 9.950000000000000000e+05 1.454000000000000000e+04 1.302000000000000000e+04
