467728,213,0.086,2.306
549536,181,0.093,2.143
645648,154,0.124,1.606
758576,131,0.145,1.372
891248,112,0.182,1.099
1047120,95,0.231,0.862
1230256,81,0.236,0.844
1445424,69,0.229,0.871
1698240,58,0.237,0.832
1995248,50,0.236,0.845
2344224,42,0.229,0.858
2754224,36,0.235,0.843
3235936,30,0.228,0.853
3801888,26,0.229,0.862
4466832,22,0.230,0.855
5248064,19,0.233,0.855
6165936,16,0.230,0.857
7244352,13,0.221,0.854
8511376,11,0.223,0.840
10000000,10,0.233,0.859
16,6250000,0.038,5.224
16,6250000,0.038,5.234
16,6250000,0.038,5.257
16,6250000,0.038,5.240
32,3125000,0.028,7.111
32,3125000,0.028,7.128
32,3125000,0.028,7.172
48,2083333,0.025,8.136
64,1562500,0.023,8.767
64,1562500,0.023,8.718
80,1250000,0.022,9.166
96,1041666,0.022,9.266
112,892857,0.021,9.569
144,694444,0.020,9.839
160,625000,0.020,9.886
192,520833,0.023,8.824
224,446428,0.023,8.885
272,367647,0.025,8.106
320,312500,0.024,8.345
384,260416,0.023,8.575
448,223214,0.023,8.590
528,189393,0.021,9.439
624,160256,0.022,9.155
736,135869,0.022,9.212
864,115740,0.022,9.095
1008,99206,0.039,5.076
1200,83333,0.022,9.255
1408,71022,0.025,7.896
1648,60679,0.044,4.592
1936,51652,0.046,4.387
2288,43706,0.044,4.562
2688,37202,0.044,4.598
3152,31725,0.043,4.671
3712,26939,0.043,4.665
4352,22977,0.045,4.479
5120,19531,0.045,4.452
6016,16622,0.043,4.622
7072,14140,0.045,4.438
8304,12042,0.047,4.281
9760,10245,0.050,3.966
11472,8716,0.062,3.238
13488,7413,0.065,3.071
15840,6313,0.076,2.617
18608,5374,0.083,2.412
21872,4572,0.085,2.341
25696,3891,0.086,2.323
30192,3312,0.087,2.311
35472,2819,0.086,2.320
41680,2399,0.087,2.305
48976,2041,0.086,2.311
57536,1738,0.087,2.306
67600,1479,0.086,2.315
79424,1259,0.086,2.322
93312,1071,0.087,2.305
109632,912,0.086,2.312
128816,776,0.087,2.308
151344,660,0.087,2.308
177824,562,0.087,2.305
208928,478,0.087,2.299
245456,407,0.086,2.318
288400,346,0.086,2.327
338832,295,0.087,2.305
398096,251,0.087,2.310
467728,213,0.088,2.256
549536,181,0.094,2.126
645648,154,0.108,1.834
758576,131,0.145,1.368
891248,112,0.197,1.012
1047120,95,0.214,0.931
1230256,81,0.230,0.868
1445424,69,0.229,0.871
1698240,58,0.235,0.838
1995248,50,0.233,0.855
2344224,42,0.234,0.842
2754224,36,0.234,0.848
3235936,30,0.226,0.859
3801888,26,0.228,0.867
4466832,22,0.227,0.867
5248064,19,0.226,0.884
6165936,16,0.231,0.852
7244352,13,0.210,0.897
8511376,11,0.211,0.886
10000000,10,0.226,0.885
16,6250000,0.038,5.245
16,6250000,0.038,5.287
16,6250000,0.038,5.314
16,6250000,0.038,5.307
32,3125000,0.028,7.150
32,3125000,0.028,7.142
32,3125000,0.028,7.110
48,2083333,0.025,8.151
64,1562500,0.023,8.720
64,1562500,0.023,8.659
80,1250000,0.022,9.019
96,1041666,0.021,9.335
112,892857,0.021,9.662
144,694444,0.020,9.968
160,625000,0.020,10.069
192,520833,0.023,8.740
224,446428,0.023,8.884
272,367647,0.024,8.256
320,312500,0.024,8.472
384,260416,0.024,8.502
448,223214,0.023,8.541
528,189393,0.021,9.406
624,160256,0.022,9.173
736,135869,0.022,9.240
864,115740,0.022,9.094
1008,99206,0.040,5.044
1200,83333,0.021,9.321
1408,71022,0.025,7.852
1648,60679,0.044,4.525
1936,51652,0.046,4.373
2288,43706,0.044,4.503
2688,37202,0.043,4.630
3152,31725,0.042,4.717
3712,26939,0.043,4.638
4352,22977,0.044,4.562
5120,19531,0.045,4.431
6016,16622,0.043,4.678
7072,14140,0.044,4.546
8304,12042,0.043,4.627
9760,10245,0.052,3.872
11472,8716,0.060,3.324
13488,7413,0.066,3.033
15840,6313,0.080,2.486
18608,5374,0.082,2.440
21872,4572,0.083,2.412
25696,3891,0.086,2.330
30192,3312,0.086,2.322
35472,2819,0.086,2.324
41680,2399,0.086,2.323
48976,2041,0.086,2.315
57536,1738,0.086,2.333
67600,1479,0.086,2.314
79424,1259,0.086,2.320
93312,1071,0.086,2.321
109632,912,0.086,2.314
128816,776,0.086,2.314
151344,660,0.087,2.306
177824,562,0.086,2.311
208928,478,0.086,2.314
245456,407,0.087,2.309
288400,346,0.086,2.313
338832,295,0.087,2.292
398096,251,0.088,2.278
467728,213,0.089,2.230
549536,181,0.091,2.197
645648,154,0.094,2.119
758576,131,0.104,1.902
891248,112,0.187,1.067
1047120,95,0.212,0.938
1230256,81,0.229,0.870
1445424,69,0.232,0.860
1698240,58,0.233,0.847
1995248,50,0.236,0.845
2344224,42,0.233,0.847
2754224,36,0.233,0.851
3235936,30,0.228,0.853
3801888,26,0.229,0.864
4466832,22,0.228,0.862
5248064,19,0.226,0.884
6165936,16,0.247,0.799
7244352,13,0.209,0.902
8511376,11,0.210,0.890
10000000,10,0.234,0.854
16,6250000,0.039,5.182
16,6250000,0.039,5.173
16,6250000,0.038,5.200
16,6250000,0.039,5.186
32,3125000,0.028,7.044
32,3125000,0.028,7.039
32,3125000,0.028,7.056
48,2083333,0.025,8.002
64,1562500,0.023,8.532
64,1562500,0.024,8.507
80,1250000,0.022,8.936
96,1041666,0.022,9.178
112,892857,0.021,9.395
144,694444,0.021,9.652
160,625000,0.020,9.786
192,520833,0.023,8.590
224,446428,0.023,8.669
272,367647,0.025,7.979
320,312500,0.024,8.214
384,260416,0.024,8.307
448,223214,0.024,8.289
528,189393,0.022,9.129
624,160256,0.023,8.834
736,135869,0.022,8.905
864,115740,0.023,8.776
1008,99206,0.041,4.917
1200,83333,0.022,9.013
1408,71022,0.026,7.627
1648,60679,0.045,4.456
1936,51652,0.047,4.270
2288,43706,0.045,4.458
2688,37202,0.044,4.560
3152,31725,0.044,4.563
3712,26939,0.044,4.554
4352,22977,0.045,4.461
5120,19531,0.046,4.346
6016,16622,0.044,4.545
7072,14140,0.045,4.488
8304,12042,0.044,4.550
9760,10245,0.051,3.932
11472,8716,0.061,3.293
13488,7413,0.071,2.829
15840,6313,0.078,2.550
18608,5374,0.085,2.341
21872,4572,0.088,2.273
25696,3891,0.088,2.278
30192,3312,0.088,2.276
35472,2819,0.088,2.280
41680,2399,0.088,2.279
48976,2041,0.088,2.285
57536,1738,0.088,2.275
67600,1479,0.088,2.278
79424,1259,0.088,2.280
93312,1071,0.088,2.276
109632,912,0.088,2.271
128816,776,0.088,2.273
151344,660,0.088,2.268
177824,562,0.089,2.256
208928,478,0.088,2.265
245456,407,0.089,2.253
288400,346,0.090,2.216
338832,295,0.098,2.049
398096,251,0.135,1.485
467728,213,0.190,1.051
549536,181,0.236,0.844
645648,154,0.247,0.805
758576,131,0.263,0.754
891248,112,0.262,0.762
1047120,95,0.259,0.769
1230256,81,0.255,0.783
1445424,69,0.257,0.776
1698240,58,0.253,0.779
1995248,50,0.259,0.771
2344224,42,0.265,0.742
2754224,36,0.252,0.786
3235936,30,0.264,0.737
3801888,26,0.257,0.771
4466832,22,0.257,0.764
5248064,19,0.252,0.792
6165936,16,0.256,0.771
7244352,13,0.236,0.797
8511376,11,0.239,0.784
10000000,10,0.252,0.793
16,6250000,0.036,5.613
16,6250000,0.035,5.755
16,6250000,0.034,5.799
16,6250000,0.035,5.789
32,3125000,0.025,7.912
32,3125000,0.027,7.465
32,3125000,0.026,7.581
48,2083333,0.023,8.537
64,1562500,0.022,8.944
64,1562500,0.022,8.995
80,1250000,0.021,9.576
96,1041666,0.020,9.775
112,892857,0.020,10.125
144,694444,0.019,10.436
160,625000,0.019,10.483
192,520833,0.022,9.176
224,446428,0.021,9.316
272,367647,0.023,8.671
320,312500,0.023,8.846
384,260416,0.022,8.898
448,223214,0.023,8.708
528,189393,0.020,9.830
624,160256,0.020,10.133
736,135869,0.020,10.102
864,115740,0.020,9.872
1008,99206,0.036,5.523
1200,83333,0.019,10.417
1408,71022,0.023,8.710
1648,60679,0.040,4.977
1936,51652,0.041,4.827
2288,43706,0.041,4.870
2688,37202,0.041,4.935
3152,31725,0.039,5.117
3712,26939,0.040,5.023
4352,22977,0.040,4.965
5120,19531,0.042,4.808
6016,16622,0.040,4.982
7072,14140,0.040,5.052
8304,12042,0.040,5.045
9760,10245,0.042,4.707
11472,8716,0.051,3.897
13488,7413,0.066,3.050
15840,6313,0.075,2.672
18608,5374,0.080,2.499
21872,4572,0.085,2.366
25696,3891,0.082,2.430
30192,3312,0.081,2.457
35472,2819,0.082,2.441
41680,2399,0.082,2.432
48976,2041,0.082,2.448
57536,1738,0.083,2.419
67600,1479,0.082,2.432
79424,1259,0.083,2.411
93312,1071,0.085,2.365
109632,912,0.084,2.379
128816,776,0.082,2.444
151344,660,0.083,2.410
177824,562,0.082,2.428
208928,478,0.082,2.434
245456,407,0.083,2.416
288400,346,0.082,2.441
338832,295,0.081,2.459
398096,251,0.083,2.412
467728,213,0.081,2.446
549536,181,0.083,2.392
645648,154,0.082,2.432
758576,131,0.081,2.441
891248,112,0.083,2.404
1047120,95,0.085,2.351
1230256,81,0.127,1.573
1445424,69,0.184,1.083
1698240,58,0.191,1.033
1995248,50,0.273,0.730
2344224,42,0.215,0.914
2754224,36,0.208,0.953
3235936,30,0.209,0.930
3801888,26,0.240,0.825
4466832,22,0.226,0.870
5248064,19,0.231,0.864
6165936,16,0.224,0.879
7244352,13,0.217,0.867
8511376,11,0.223,0.839
10000000,10,0.229,0.872
16,6250000,0.038,5.212
16,6250000,0.038,5.247
16,6250000,0.038,5.248
16,6250000,0.038,5.221
32,3125000,0.028,7.106
32,3125000,0.028,7.103
32,3125000,0.028,7.104
48,2083333,0.025,8.079
64,1562500,0.023,8.600
64,1562500,0.023,8.622
80,1250000,0.022,9.018
96,1041666,0.022,9.275
112,892857,0.021,9.522
144,694444,0.020,9.821
160,625000,0.020,9.890
192,520833,0.023,8.596
224,446428,0.023,8.779
272,367647,0.025,8.124
320,312500,0.024,8.333
384,260416,0.024,8.438
448,223214,0.024,8.453
528,189393,0.022,9.295
624,160256,0.022,9.013
736,135869,0.022,9.113
864,115740,0.022,8.941
1008,99206,0.040,4.999
1200,83333,0.022,9.196
1408,71022,0.025,7.878
1648,60679,0.045,4.456
1936,51652,0.046,4.332
2288,43706,0.045,4.491
2688,37202,0.044,4.552
3152,31725,0.044,4.582
3712,26939,0.043,4.602
4352,22977,0.045,4.470
5120,19531,0.046,4.350
6016,16622,0.044,4.576
7072,14140,0.047,4.281
8304,12042,0.050,4.024
9760,10245,0.057,3.494
11472,8716,0.063,3.178
13488,7413,0.070,2.840
15840,6313,0.076,2.646
18608,5374,0.082,2.433
21872,4572,0.086,2.316
25696,3891,0.086,2.313
30192,3312,0.086,2.327
35472,2819,0.086,2.330
41680,2399,0.086,2.327
48976,2041,0.086,2.332
57536,1738,0.086,2.334
67600,1479,0.086,2.333
79424,1259,0.086,2.329
93312,1071,0.086,2.329
109632,912,0.086,2.331
128816,776,0.086,2.330
151344,660,0.086,2.327
177824,562,0.086,2.328
208928,478,0.086,2.332
245456,407,0.086,2.329
288400,346,0.086,2.330
338832,295,0.086,2.334
398096,251,0.086,2.330
467728,213,0.085,2.331
549536,181,0.085,2.332
645648,154,0.085,2.329
758576,131,0.085,2.327
891248,112,0.086,2.328
1047120,95,0.086,2.317
1230256,81,0.090,2.211
1445424,69,0.121,1.645
1698240,58,0.162,1.214
1995248,50,0.185,1.077
2344224,42,0.202,0.972
2754224,36,0.206,0.963
3235936,30,0.209,0.927
3801888,26,0.214,0.925
4466832,22,0.206,0.956
5248064,19,0.207,0.963
6165936,16,0.210,0.938
7244352,13,0.197,0.958
8511376,11,0.207,0.904
10000000,10,0.211,0.949
16,6250000,0.038,5.207
16,6250000,0.038,5.244
16,6250000,0.038,5.246
16,6250000,0.038,5.213
32,3125000,0.028,7.112
32,3125000,0.028,7.103
32,3125000,0.028,7.105
48,2083333,0.025,8.070
64,1562500,0.023,8.601
64,1562500,0.023,8.584
80,1250000,0.024,8.450
96,1041666,0.022,9.276
112,892857,0.021,9.496
144,694444,0.020,9.800
160,625000,0.020,9.891
192,520833,0.023,8.596
224,446428,0.023,8.779
272,367647,0.025,8.136
320,312500,0.024,8.324
384,260416,0.024,8.437
448,223214,0.024,8.449
528,189393,0.022,9.260
624,160256,0.022,8.967
736,135869,0.023,8.684
864,115740,0.022,8.940
1008,99206,0.040,5.003
1200,83333,0.022,9.087
